date,data_source,channel_group,campaign,source_medium,impressions,clicks,sessions,total_users,new_users,conversions,leads,booked,attended,total_cost,total_revenue,treatment
2026-01-27,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,18.75,1100.7,Veneers
2026-01-28,Google Ads,Paid Search,Retargeting (Search),google / cpc,12284,654,774,541,292,32,32,17,12,2432.46,5014.21,
2026-01-28,LinkedIn Ads,Paid Social,Healthcare Leaders,linkedin / paid,17464,240,220,177,65,1,1,0,0,1543.66,0.0,
2026-01-28,Meta Ads,Paid Social,Lead Gen Form,instagram / paid,22627,481,516,402,188,22,22,14,10,919.15,3374.13,
2026-01-28,Organic Search,Organic Search,Evergreen SEO,google / organic,696,35,347,272,146,13,13,6,5,0.0,2101.16,
2026-01-28,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,9,9,2,8,8,6,5,94.67,573.87,Cleaning
2026-01-28,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,5,5,4,3,78.77,3536.16,Crown
2026-01-28,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,1,1,17.42,270.37,Extraction
2026-01-28,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,1,1,20.21,298.94,Filling
2026-01-28,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,21.83,602.82,Implant Consult
2026-01-28,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,4,4,3,2,41.47,822.39,Ortho Consult
2026-01-28,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,15.19,1120.22,Root Canal
2026-01-28,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,1,1,10.14,1161.02,Veneers
2026-01-28,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,37.82,611.25,Whitening
2026-01-29,Google Ads,Paid Search,Competitor Conquest,google / cpc,15353,753,847,548,319,28,28,18,15,4620.35,3397.74,
2026-01-29,LinkedIn Ads,Paid Social,Healthcare Leaders,linkedin / paid,18369,238,257,203,107,1,1,1,1,1858.68,427.36,
2026-01-29,Meta Ads,Paid Social,Lead Gen Form,facebook / paid,21696,482,584,408,227,17,17,8,7,891.26,2990.98,
2026-01-29,Organic Search,Organic Search,Local SEO,google / organic,554,38,353,285,128,17,17,9,6,0.0,2472.77,
2026-01-29,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,4,4,3,2,29.23,339.47,Cleaning
2026-01-29,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,4,4,3,2,44.82,2148.55,Crown
2026-01-29,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,35.35,597.19,Extraction
2026-01-29,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,18.86,207.71,Filling
2026-01-29,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,1,1,0,2,2,1,1,31.54,777.96,Implant Consult
2026-01-29,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,1,1,0,2,2,1,1,13.84,369.33,Ortho Consult
2026-01-29,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,3,3,2,1,19.88,1362.16,Root Canal
2026-01-29,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,16.14,255.02,Whitening
2026-01-30,Google Ads,Paid Search,Retargeting (Search),google / cpc,20036,1056,853,737,330,34,34,15,11,4950.61,5142.79,
2026-01-30,LinkedIn Ads,Paid Social,Employer Outreach,linkedin / paid,19209,252,230,158,94,2,2,1,1,2274.96,263.41,
2026-01-30,Meta Ads,Paid Social,Retargeting (Social),instagram / paid,26284,552,598,509,304,14,14,8,6,813.96,1893.64,
2026-01-30,Organic Search,Organic Search,Local SEO,google / organic,563,33,368,280,167,8,8,3,2,0.0,865.8,
2026-01-30,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,5,5,3,2,35.37,420.49,Cleaning
2026-01-30,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,3,3,2,2,37.64,2201.82,Crown
2026-01-30,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,2,2,1,1,22.6,353.22,Extraction
2026-01-30,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,4,4,3,2,49.07,427.33,Filling
2026-01-30,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,45.88,1242.1,Implant Consult
2026-01-30,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,2,2,1,1,22.28,600.69,Ortho Consult
2026-01-30,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,5,5,1,4,4,3,3,50.33,3084.57,Root Canal
2026-01-30,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,21.88,336.3,Whitening
2026-01-31,Google Ads,Paid Search,Branded Search,google / cpc,17711,715,807,505,289,28,28,12,10,3389.82,3433.36,
2026-01-31,LinkedIn Ads,Paid Social,Healthcare Leaders,linkedin / paid,20956,256,254,196,81,1,1,0,0,2744.58,0.0,
2026-01-31,Meta Ads,Paid Social,Retargeting (Social),instagram / paid,24018,576,565,469,276,12,12,7,6,1409.92,1538.69,
2026-01-31,Organic Search,Organic Search,Evergreen SEO,google / organic,720,28,381,248,145,18,18,9,7,0.0,4562.33,
2026-01-31,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,7,7,2,8,8,6,5,95.78,941.27,Cleaning
2026-01-31,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,4,4,3,2,29.49,1675.61,Crown
2026-01-31,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,6,6,1,3,3,3,3,39.88,873.66,Extraction
2026-01-31,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,42.78,340.31,Filling
2026-01-31,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,1,1,17.36,972.1,Implant Consult
2026-01-31,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,3,3,2,1,14.71,345.99,Ortho Consult
2026-01-31,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,39.45,2415.61,Root Canal
2026-01-31,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,3,3,2,1,14.79,1528.56,Veneers
2026-01-31,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,22.49,254.0,Whitening
2026-02-01,Google Ads,Paid Search,Nonbrand Search,google / cpc,13035,697,750,496,232,19,19,6,5,2913.28,1517.06,
2026-02-01,LinkedIn Ads,Paid Social,Healthcare Leaders,linkedin / paid,14631,191,186,127,54,1,1,0,0,1428.69,0.0,
2026-02-01,Meta Ads,Paid Social,Lead Gen Form,facebook / paid,29366,432,500,395,191,14,14,9,9,510.48,3018.56,
2026-02-01,Organic Search,Organic Search,Evergreen SEO,google / organic,319,22,315,222,95,17,17,10,7,0.0,2872.35,
2026-02-01,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,7,7,1,6,6,4,3,71.22,596.39,Cleaning
2026-02-01,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,49.15,2114.61,Crown
2026-02-01,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,1,1,0,1,1,1,1,18.73,261.74,Extraction
2026-02-01,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,39.58,347.32,Filling
2026-02-01,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,19.08,560.42,Implant Consult
2026-02-01,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,3,3,2,2,23.83,709.94,Ortho Consult
2026-02-01,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,8,8,1,5,5,4,4,50.97,4165.85,Root Canal
2026-02-01,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,6,6,2,4,4,3,3,44.82,4416.7,Veneers
2026-02-01,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,1,1,0,3,3,2,1,20.2,398.82,Whitening
2026-02-02,Google Ads,Paid Search,Retargeting (Search),google / cpc,15484,684,683,425,250,17,17,11,8,4021.85,2966.14,
2026-02-02,LinkedIn Ads,Paid Social,Healthcare Leaders,linkedin / paid,16369,158,192,152,61,0,0,0,0,1219.77,0.0,
2026-02-02,Meta Ads,Paid Social,Awareness Video,facebook / paid,35321,583,482,326,145,7,7,3,3,1321.75,1270.49,
2026-02-02,Organic Search,Organic Search,Blog Content,google / organic,575,21,317,209,78,7,7,4,3,0.0,1672.8,
2026-02-02,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,2,2,2,2,49.44,272.96,Cleaning
2026-02-02,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,5,5,1,4,4,3,3,58.35,2515.97,Crown
2026-02-02,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,6,6,1,4,4,3,3,64.16,921.7,Extraction
2026-02-02,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,6,6,2,4,4,3,3,24.45,754.7,Filling
2026-02-02,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,3,3,2,2,22.34,1106.95,Implant Consult
2026-02-02,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,17.28,469.95,Ortho Consult
2026-02-03,Google Ads,Paid Search,Competitor Conquest,google / cpc,11111,641,729,574,328,28,28,19,15,2417.65,3024.64,
2026-02-03,LinkedIn Ads,Paid Social,Employer Outreach,linkedin / paid,20521,192,203,142,53,0,0,0,0,1276.11,0.0,
2026-02-03,Meta Ads,Paid Social,Awareness Video,facebook / paid,19091,484,484,369,158,4,4,2,2,1012.08,1015.39,
2026-02-03,Organic Search,Organic Search,Evergreen SEO,google / organic,579,29,324,220,127,14,14,7,6,0.0,2426.59,
2026-02-03,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,2,2,1,1,11.44,110.17,Cleaning
2026-02-03,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,6,6,2,3,3,3,3,48.09,2415.61,Crown
2026-02-03,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,3,3,2,2,26.74,738.97,Extraction
2026-02-03,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,3,3,2,2,32.44,480.44,Filling
2026-02-03,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,17.63,879.13,Implant Consult
2026-02-03,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,1,1,12.53,445.99,Ortho Consult
2026-02-03,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,2,2,1,1,22.89,1174.25,Root Canal
2026-02-03,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,16.19,1016.7,Veneers
2026-02-03,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,2,2,2,2,38.79,728.22,Whitening
2026-02-04,Google Ads,Paid Search,Nonbrand Search,google / cpc,17859,803,778,622,259,16,16,11,10,2093.99,4311.02,
2026-02-04,LinkedIn Ads,Paid Social,Clinic Partnerships,linkedin / paid,15027,214,225,164,59,1,1,0,0,984.67,0.0,
2026-02-04,Meta Ads,Paid Social,Awareness Video,instagram / paid,51683,708,519,390,159,8,8,5,3,1264.91,1877.34,
2026-02-04,Organic Search,Organic Search,Blog Content,google / organic,412,20,302,211,110,7,7,5,4,0.0,1759.78,
2026-02-04,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,3,3,2,2,52.25,261.23,Cleaning
2026-02-04,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,4,4,3,2,24.94,1131.63,Crown
2026-02-04,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,12.37,329.49,Extraction
2026-02-04,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,13.13,648.46,Implant Consult
2026-02-04,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,21.94,1367.53,Root Canal
2026-02-04,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,1,1,0,2,2,1,1,19.51,948.52,Veneers
2026-02-04,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,5,5,1,4,4,3,3,48.56,1006.61,Whitening
2026-02-05,Google Ads,Paid Search,Retargeting (Search),google / cpc,23011,882,856,605,253,20,20,9,7,3741.3,2757.08,
2026-02-05,LinkedIn Ads,Paid Social,Healthcare Leaders,linkedin / paid,22340,237,266,213,123,7,7,4,4,1800.34,1368.84,
2026-02-05,Meta Ads,Paid Social,Awareness Video,instagram / paid,42243,617,584,465,210,10,10,6,5,806.46,1874.39,
2026-02-05,Organic Search,Organic Search,Blog Content,google / organic,758,25,366,278,123,9,9,6,4,0.0,1934.42,
2026-02-05,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,7,7,1,6,6,5,4,71.1,526.77,Cleaning
2026-02-05,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,7,7,2,7,7,5,4,58.66,4409.42,Crown
2026-02-05,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,6,6,2,4,4,3,3,76.6,403.1,Filling
2026-02-05,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,1,1,11.82,746.8,Implant Consult
2026-02-05,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,4,4,3,2,44.22,740.25,Ortho Consult
2026-02-05,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,1,1,13.32,1186.71,Root Canal
2026-02-05,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,19.02,1608.67,Veneers
2026-02-05,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,2,2,1,1,20.26,228.95,Whitening
2026-02-06,Google Ads,Paid Search,Competitor Conquest,google / cpc,20881,890,835,529,313,29,29,14,10,2955.54,4804.95,
2026-02-06,LinkedIn Ads,Paid Social,Healthcare Leaders,linkedin / paid,20775,289,229,199,116,2,2,1,1,1678.52,392.46,
2026-02-06,Meta Ads,Paid Social,Lead Gen Form,instagram / paid,35791,559,553,348,129,9,9,5,4,816.19,1194.43,
2026-02-06,Organic Search,Organic Search,Local SEO,google / organic,437,26,356,270,123,10,10,5,4,0.0,980.53,
2026-02-06,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,2,2,1,1,15.12,122.96,Cleaning
2026-02-06,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,4,4,3,3,78.58,3182.31,Crown
2026-02-06,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,1,1,17.23,345.59,Extraction
2026-02-06,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,26.29,230.3,Filling
2026-02-06,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,2,2,2,2,39.33,1274.27,Implant Consult
2026-02-06,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,13.56,493.59,Ortho Consult
2026-02-06,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,3,3,69.73,3841.32,Root Canal
2026-02-06,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,33.13,1670.01,Veneers
2026-02-06,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,1,1,17.87,386.65,Whitening
2026-02-07,Google Ads,Paid Search,Nonbrand Search,google / cpc,19934,850,786,663,235,23,23,15,12,2339.12,5444.07,
2026-02-07,LinkedIn Ads,Paid Social,Clinic Partnerships,linkedin / paid,14635,215,234,197,100,4,4,2,1,1175.49,409.03,
2026-02-07,Meta Ads,Paid Social,Lead Gen Form,facebook / paid,24329,557,540,369,179,14,14,9,6,975.64,1696.85,
2026-02-07,Organic Search,Organic Search,Local SEO,google / organic,344,20,308,206,81,15,15,6,4,0.0,2294.6,
2026-02-07,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,5,5,1,6,6,4,3,58.96,434.26,Cleaning
2026-02-07,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,1,1,0,3,3,2,1,14.64,1083.04,Crown
2026-02-07,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,0,0,0,0,0,0,0,0.0,0.0,Extraction
2026-02-07,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,4,4,3,2,32.57,449.76,Filling
2026-02-07,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,13.36,706.21,Implant Consult
2026-02-07,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,3,3,2,2,42.98,785.79,Ortho Consult
2026-02-07,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,35.7,2206.78,Root Canal
2026-02-07,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,33.25,2649.41,Veneers
2026-02-07,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,1,1,0,3,3,2,1,18.4,286.47,Whitening
2026-02-08,Google Ads,Paid Search,Branded Search,google / cpc,11855,581,692,591,314,12,12,5,4,2143.68,2509.76,
2026-02-08,LinkedIn Ads,Paid Social,Clinic Partnerships,linkedin / paid,13347,173,194,145,77,1,1,1,1,995.67,511.84,
2026-02-08,Meta Ads,Paid Social,Lead Gen Form,facebook / paid,26195,418,454,282,105,5,5,3,2,825.94,690.48,
2026-02-08,Organic Search,Organic Search,Local SEO,google / organic,737,31,308,205,104,14,14,7,4,0.0,1585.53,
2026-02-08,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,5,5,3,3,60.45,400.79,Cleaning
2026-02-08,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,3,3,2,2,27.88,2365.01,Crown
2026-02-08,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,22.98,275.05,Extraction
2026-02-08,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,2,2,1,1,13.59,192.5,Filling
2026-02-08,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,6,6,1,4,4,3,3,56.91,1690.47,Implant Consult
2026-02-08,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,0,0,0,0,0,0,0,0.0,0.0,Ortho Consult
2026-02-08,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,4,4,3,2,38.72,2219.22,Root Canal
2026-02-08,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,0,2,2,2,2,34.48,2555.44,Veneers
2026-02-08,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,19.6,248.78,Whitening
2026-02-09,Google Ads,Paid Search,Competitor Conquest,google / cpc,14221,591,637,471,250,16,16,8,6,1806.09,2404.14,
2026-02-09,LinkedIn Ads,Paid Social,Employer Outreach,linkedin / paid,12205,172,183,138,51,2,2,1,1,1221.83,463.15,
2026-02-09,Meta Ads,Paid Social,Lead Gen Form,facebook / paid,25815,431,435,292,123,11,11,7,5,389.57,2749.98,
2026-02-09,Organic Search,Organic Search,Local SEO,google / organic,357,20,246,199,101,2,2,1,1,0.0,386.98,
2026-02-09,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,4,4,3,3,37.73,630.33,Cleaning
2026-02-09,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,0,0,0,0,0,0,0,0.0,0.0,Crown
2026-02-09,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,2,2,2,1,19.93,289.22,Extraction
2026-02-09,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,6,6,1,8,8,5,4,81.82,904.29,Filling
2026-02-09,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,4,4,3,2,34.16,987.14,Implant Consult
2026-02-09,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,3,3,2,1,17.43,429.49,Ortho Consult
2026-02-09,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,14.14,1629.51,Veneers
2026-02-09,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,0,0,0,0,0,0,0,0.0,0.0,Whitening
2026-02-10,Google Ads,Paid Search,Nonbrand Search,google / cpc,12695,573,662,482,286,15,15,8,7,1573.71,2781.23,
2026-02-10,LinkedIn Ads,Paid Social,Employer Outreach,linkedin / paid,12498,182,174,118,53,0,0,0,0,1169.21,0.0,
2026-02-10,Meta Ads,Paid Social,Retargeting (Social),facebook / paid,21326,418,412,293,126,13,13,6,5,1210.07,1515.55,
2026-02-10,Organic Search,Organic Search,Evergreen SEO,google / organic,573,25,292,253,92,8,8,4,4,0.0,2103.92,
2026-02-10,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,6,6,2,4,4,3,3,66.41,430.54,Cleaning
2026-02-10,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,3,3,2,2,34.95,1078.0,Crown
2026-02-10,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,2,2,2,2,54.88,528.95,Extraction
2026-02-10,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,1,1,24.67,245.6,Filling
2026-02-10,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,35.51,1584.4,Implant Consult
2026-02-10,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,18.81,576.83,Ortho Consult
2026-02-10,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,2,2,1,1,20.46,1376.79,Root Canal
2026-02-10,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,12.51,333.67,Whitening
2026-02-11,Google Ads,Paid Search,Branded Search,google / cpc,14107,682,717,587,270,29,29,20,16,3049.15,6664.2,
2026-02-11,LinkedIn Ads,Paid Social,Clinic Partnerships,linkedin / paid,28325,228,200,151,90,1,1,1,1,1279.94,319.71,
2026-02-11,Meta Ads,Paid Social,Awareness Video,instagram / paid,16929,395,442,364,192,10,10,5,4,986.43,2175.93,
2026-02-11,Organic Search,Organic Search,Local SEO,google / organic,947,29,315,258,126,17,17,10,7,0.0,4816.3,
2026-02-11,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,3,3,2,2,30.49,298.14,Cleaning
2026-02-11,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,5,5,1,5,5,3,3,60.81,2937.92,Crown
2026-02-11,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,1,1,19.18,200.52,Filling
2026-02-11,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,17.02,1181.04,Implant Consult
2026-02-11,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,3,3,2,2,42.04,711.38,Ortho Consult
2026-02-11,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,15.86,727.45,Root Canal
2026-02-11,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,19.81,375.0,Whitening
2026-02-12,Google Ads,Paid Search,Competitor Conquest,google / cpc,12991,667,737,498,180,31,31,19,14,3322.29,6499.12,
2026-02-12,LinkedIn Ads,Paid Social,Healthcare Leaders,linkedin / paid,18032,220,218,151,82,0,0,0,0,1337.78,0.0,
2026-02-12,Meta Ads,Paid Social,Retargeting (Social),facebook / paid,22280,488,482,300,144,8,8,6,4,801.82,1825.06,
2026-02-12,Organic Search,Organic Search,Local SEO,google / organic,464,29,324,217,96,11,11,5,4,0.0,1824.29,
2026-02-12,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,12.61,112.31,Cleaning
2026-02-12,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,8,8,3,8,8,5,4,65.54,3547.03,Crown
2026-02-12,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,10.79,299.63,Extraction
2026-02-12,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,4,4,2,2,32.29,471.21,Filling
2026-02-12,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,3,3,2,2,42.87,1017.88,Implant Consult
2026-02-12,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,22.76,398.31,Ortho Consult
2026-02-12,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,3,3,2,2,42.15,2727.06,Root Canal
2026-02-12,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,18.33,1446.94,Veneers
2026-02-12,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,1,1,1,1,19.7,312.1,Whitening
2026-02-13,Google Ads,Paid Search,Branded Search,google / cpc,14437,673,768,562,276,24,24,12,9,2139.59,3902.75,
2026-02-13,LinkedIn Ads,Paid Social,Employer Outreach,linkedin / paid,13888,227,211,159,66,1,1,1,1,1739.4,438.73,
2026-02-13,Meta Ads,Paid Social,Awareness Video,instagram / paid,27236,579,495,345,169,6,6,3,2,919.74,741.12,
2026-02-13,Organic Search,Organic Search,Local SEO,google / organic,740,28,339,291,122,12,12,6,4,0.0,2021.72,
2026-02-13,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,8,8,2,7,7,5,4,62.44,559.18,Cleaning
2026-02-13,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,3,3,1,4,4,3,2,21.61,1873.29,Crown
2026-02-13,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,0,2,2,1,1,22.29,238.55,Extraction
2026-02-13,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,4,4,1,2,2,2,2,43.96,502.76,Filling
2026-02-13,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,0,0,0,0,0,0,0,0.0,0.0,Implant Consult
2026-02-13,Practice CRM,Practice CRM,CRM Intake,crm / internal,0,0,2,2,1,1,1,1,1,15.86,545.36,Ortho Consult
